event_type timestamp participant_id condition with_autocompletion entered_content start_time_in_s end_time_in_s duration_in_s
EventTypes.KEY_PRESSED,1621444334.7084372,1,no_autocompletion_text_1,False,,1621444334.708439,1621444334.7084396,0
EventTypes.KEY_PRESSED,1621444334.7917936,1,no_autocompletion_text_1,False,e,1621444334.7917955,1621444334.791796,0
EventTypes.KEY_PRESSED,1621444335.0599039,1,no_autocompletion_text_1,False, ,1621444335.0599055,1621444335.059906,0
EventTypes.WORD_TYPED,1621444335.05998,1,no_autocompletion_text_1,False,wunderbare,1621444335.059978,1621444334.79188,0.2680981159210205
EventTypes.KEY_PRESSED,1621444335.2880585,1,no_autocompletion_text_1,False,w,1621444335.2880604,1621444335.2880607,0
EventTypes.KEY_PRESSED,1621444335.5813704,1,no_autocompletion_text_1,False,u,1621444335.581372,1621444335.5813723,0
EventTypes.KEY_PRESSED,1621444335.7799256,1,no_autocompletion_text_1,False,n,1621444335.7799273,1621444335.7799277,0
EventTypes.KEY_PRESSED,1621444335.8255956,1,no_autocompletion_text_1,False,d,1621444335.8255982,1621444335.8255987,0
EventTypes.KEY_PRESSED,1621444335.9866347,1,no_autocompletion_text_1,False,e,1621444335.9866374,1621444335.9866378,0
EventTypes.KEY_PRESSED,1621444336.096444,1,no_autocompletion_text_1,False,r,1621444336.0964463,1621444336.0964465,0
EventTypes.KEY_PRESSED,1621444336.3447504,1,no_autocompletion_text_1,False,b,1621444336.3447523,1621444336.3447523,0
EventTypes.KEY_PRESSED,1621444336.4736989,1,no_autocompletion_text_1,False,a,1621444336.4737003,1621444336.4737008,0
EventTypes.KEY_PRESSED,1621444336.6038136,1,no_autocompletion_text_1,False,r,1621444336.603815,1621444336.6038153,0
EventTypes.KEY_PRESSED,1621444336.7652543,1,no_autocompletion_text_1,False,e,1621444336.7652557,1621444336.765256,0
EventTypes.KEY_PRESSED,1621444336.8989167,1,no_autocompletion_text_1,False, ,1621444336.8989182,1621444336.8989184,0
EventTypes.WORD_TYPED,1621444336.898992,1,no_autocompletion_text_1,False,Heiterkeit,1621444336.8989904,1621444335.2881467,1.6108436584472656
EventTypes.KEY_PRESSED,1621444337.2405207,1,no_autocompletion_text_1,False,,1621444337.240522,1621444337.2405221,0
EventTypes.KEY_PRESSED,1621444337.2767923,1,no_autocompletion_text_1,False,H,1621444337.2767944,1621444337.276795,0
EventTypes.KEY_PRESSED,1621444337.4501126,1,no_autocompletion_text_1,False,e,1621444337.4501147,1621444337.4501157,0
EventTypes.KEY_PRESSED,1621444337.5805876,1,no_autocompletion_text_1,False,i,1621444337.5805895,1621444337.5805898,0
EventTypes.KEY_PRESSED,1621444337.7127402,1,no_autocompletion_text_1,False,t,1621444337.7127419,1621444337.7127423,0
EventTypes.KEY_PRESSED,1621444337.8937733,1,no_autocompletion_text_1,False,e,1621444337.893775,1621444337.893776,0
EventTypes.KEY_PRESSED,1621444338.0220625,1,no_autocompletion_text_1,False,r,1621444338.0220647,1621444338.022065,0
EventTypes.KEY_PRESSED,1621444338.1995919,1,no_autocompletion_text_1,False,k,1621444338.1995938,1621444338.1995943,0
EventTypes.KEY_PRESSED,1621444338.3585362,1,no_autocompletion_text_1,False,e,1621444338.3585377,1621444338.3585382,0
EventTypes.KEY_PRESSED,1621444338.520604,1,no_autocompletion_text_1,False,i,1621444338.5206065,1621444338.5206072,0
EventTypes.KEY_PRESSED,1621444338.5918255,1,no_autocompletion_text_1,False,t,1621444338.5918279,1621444338.591829,0
EventTypes.KEY_PRESSED,1621444339.165085,1,no_autocompletion_text_1,False, ,1621444339.1650875,1621444339.1650882,0
EventTypes.WORD_TYPED,1621444339.1652112,1,no_autocompletion_text_1,False,hat,1621444339.1652076,1621444337.2769318,1.8882758617401123
EventTypes.KEY_PRESSED,1621444339.5271194,1,no_autocompletion_text_1,False,h,1621444339.527121,1621444339.5271218,0
EventTypes.KEY_PRESSED,1621444339.6281157,1,no_autocompletion_text_1,False,a,1621444339.6281173,1621444339.6281178,0
EventTypes.KEY_PRESSED,1621444339.7747793,1,no_autocompletion_text_1,False,t,1621444339.7747812,1621444339.7747817,0
EventTypes.KEY_PRESSED,1621444339.8535767,1,no_autocompletion_text_1,False, ,1621444339.853607,1621444339.8536077,0
EventTypes.WORD_TYPED,1621444339.8536842,1,no_autocompletion_text_1,False,meine,1621444339.8536823,1621444339.5272064,0.3264758586883545
EventTypes.KEY_PRESSED,1621444340.0852854,1,no_autocompletion_text_1,False,m,1621444340.085288,1621444340.0852888,0
EventTypes.KEY_PRESSED,1621444340.360082,1,no_autocompletion_text_1,False,e,1621444340.3600845,1621444340.3600848,0
EventTypes.KEY_PRESSED,1621444340.500128,1,no_autocompletion_text_1,False,i,1621444340.5001295,1621444340.5001297,0
EventTypes.KEY_PRESSED,1621444340.6373353,1,no_autocompletion_text_1,False,n,1621444340.6373367,1621444340.637337,0
EventTypes.KEY_PRESSED,1621444340.7725995,1,no_autocompletion_text_1,False,e,1621444340.7726014,1621444340.7726016,0
EventTypes.KEY_PRESSED,1621444340.9535406,1,no_autocompletion_text_1,False, ,1621444340.9535422,1621444340.9535425,0
EventTypes.WORD_TYPED,1621444340.9536166,1,no_autocompletion_text_1,False,ganze,1621444340.953615,1621444340.085427,0.8681879043579102
EventTypes.KEY_PRESSED,1621444341.153444,1,no_autocompletion_text_1,False,g,1621444341.1534467,1621444341.1534472,0
EventTypes.KEY_PRESSED,1621444341.3142555,1,no_autocompletion_text_1,False,a,1621444341.3142571,1621444341.3142574,0
EventTypes.KEY_PRESSED,1621444341.419129,1,no_autocompletion_text_1,False,n,1621444341.4191303,1621444341.4191308,0
EventTypes.KEY_PRESSED,1621444341.7410204,1,no_autocompletion_text_1,False,z,1621444341.741022,1621444341.7410223,0
EventTypes.KEY_PRESSED,1621444341.8520093,1,no_autocompletion_text_1,False,e,1621444341.8520117,1621444341.8520126,0
EventTypes.KEY_PRESSED,1621444341.9966376,1,no_autocompletion_text_1,False, ,1621444341.99664,1621444341.9966404,0
EventTypes.WORD_TYPED,1621444341.9967372,1,no_autocompletion_text_1,False,Seele,1621444341.9967344,1621444341.1535861,0.8431482315063477
EventTypes.KEY_PRESSED,1621444342.404107,1,no_autocompletion_text_1,False,,1621444342.4041088,1621444342.4041092,0
EventTypes.KEY_PRESSED,1621444342.4056313,1,no_autocompletion_text_1,False,S,1621444342.4056332,1621444342.4056337,0
EventTypes.KEY_PRESSED,1621444342.5377455,1,no_autocompletion_text_1,False,E,1621444342.5377474,1621444342.5377479,0
EventTypes.KEY_PRESSED,1621444342.7754767,1,no_autocompletion_text_1,False,e,1621444342.7754784,1621444342.7754788,0
EventTypes.KEY_PRESSED,1621444343.2783196,1,no_autocompletion_text_1,False,l,1621444343.2783222,1621444343.278323,0
EventTypes.KEY_PRESSED,1621444343.5737512,1,no_autocompletion_text_1,False,e,1621444343.5737534,1621444343.5737538,0
EventTypes.KEY_PRESSED,1621444343.8974705,1,no_autocompletion_text_1,False, ,1621444343.897472,1621444343.8974726,0
EventTypes.WORD_TYPED,1621444343.8975565,1,no_autocompletion_text_1,False,eingenommen,1621444343.8975544,1621444342.4057128,1.4918415546417236
EventTypes.KEY_PRESSED,1621444344.1043355,1,no_autocompletion_text_1,False,e,1621444344.1043377,1621444344.1043382,0
EventTypes.KEY_PRESSED,1621444344.2105513,1,no_autocompletion_text_1,False,i,1621444344.2105534,1621444344.210554,0
EventTypes.KEY_PRESSED,1621444344.3805566,1,no_autocompletion_text_1,False,n,1621444344.380558,1621444344.3805583,0
EventTypes.KEY_PRESSED,1621444344.45292,1,no_autocompletion_text_1,False,g,1621444344.4529219,1621444344.4529219,0
EventTypes.KEY_PRESSED,1621444344.545229,1,no_autocompletion_text_1,False,e,1621444344.5452309,1621444344.545231,0
EventTypes.KEY_PRESSED,1621444344.7955902,1,no_autocompletion_text_1,False,n,1621444344.7955925,1621444344.7955933,0
EventTypes.KEY_PRESSED,1621444345.0700328,1,no_autocompletion_text_1,False,o,1621444345.0700352,1621444345.0700357,0
EventTypes.KEY_PRESSED,1621444345.2676811,1,no_autocompletion_text_1,False,m,1621444345.267683,1621444345.267683,0
EventTypes.KEY_PRESSED,1621444345.4196048,1,no_autocompletion_text_1,False,m,1621444345.4196064,1621444345.4196064,0
EventTypes.KEY_PRESSED,1621444345.5045304,1,no_autocompletion_text_1,False,e,1621444345.5045326,1621444345.5045328,0
EventTypes.KEY_PRESSED,1621444345.6480029,1,no_autocompletion_text_1,False,n,1621444345.6480048,1621444345.648005,0
EventTypes.KEY_PRESSED,1621444346.2115219,1,no_autocompletion_text_1,False,,,1621444346.2115235,1621444346.2115238,0
EventTypes.WORD_TYPED,1621444346.2115965,1,no_autocompletion_text_1,False,gleich,1621444346.2115946,1621444344.1045053,2.1070892810821533
EventTypes.KEY_PRESSED,1621444346.2783263,1,no_autocompletion_text_1,False, ,1621444346.2783282,1621444346.2783284,0
EventTypes.KEY_PRESSED,1621444346.6326416,1,no_autocompletion_text_1,False,l,1621444346.6326432,1621444346.6326437,0
EventTypes.KEY_PRESSED,1621444346.6926205,1,no_autocompletion_text_1,False,g,1621444346.6926227,1621444346.692623,0
EventTypes.KEY_PRESSED,1621444347.1038353,1,no_autocompletion_text_1,False,,1621444347.103837,1621444347.1038373,0
EventTypes.KEY_PRESSED,1621444347.2364538,1,no_autocompletion_text_1,False,,1621444347.2364562,1621444347.2364569,0
EventTypes.KEY_PRESSED,1621444347.3128197,1,no_autocompletion_text_1,False,g,1621444347.3128219,1621444347.312822,0
EventTypes.KEY_PRESSED,1621444347.545838,1,no_autocompletion_text_1,False,l,1621444347.5458398,1621444347.54584,0
EventTypes.KEY_PRESSED,1621444347.6294243,1,no_autocompletion_text_1,False,e,1621444347.629426,1621444347.6294262,0
EventTypes.KEY_PRESSED,1621444347.7858636,1,no_autocompletion_text_1,False,i,1621444347.7858653,1621444347.7858653,0
EventTypes.KEY_PRESSED,1621444347.8924077,1,no_autocompletion_text_1,False,c,1621444347.8924096,1621444347.8924098,0
EventTypes.KEY_PRESSED,1621444347.9873157,1,no_autocompletion_text_1,False,h,1621444347.9873176,1621444347.9873178,0
EventTypes.KEY_PRESSED,1621444348.1087267,1,no_autocompletion_text_1,False, ,1621444348.1087282,1621444348.1087284,0
EventTypes.WORD_TYPED,1621444348.1088016,1,no_autocompletion_text_1,False,den,1621444348.1087997,1621444347.312912,0.7958877086639404
EventTypes.KEY_PRESSED,1621444348.5706112,1,no_autocompletion_text_1,False,d,1621444348.5706143,1621444348.5706148,0
EventTypes.KEY_PRESSED,1621444348.8101556,1,no_autocompletion_text_1,False,e,1621444348.8101573,1621444348.8101578,0
EventTypes.KEY_PRESSED,1621444348.8699296,1,no_autocompletion_text_1,False,n,1621444348.8699312,1621444348.8699317,0
EventTypes.KEY_PRESSED,1621444348.9888375,1,no_autocompletion_text_1,False, ,1621444348.9888391,1621444348.9888396,0
EventTypes.WORD_TYPED,1621444348.9889143,1,no_autocompletion_text_1,False,süßen,1621444348.988912,1621444348.5708015,0.41811060905456543
EventTypes.KEY_PRESSED,1621444349.1523893,1,no_autocompletion_text_1,False,s,1621444349.1523912,1621444349.1523917,0
EventTypes.KEY_PRESSED,1621444349.980489,1,no_autocompletion_text_1,False,ü,1621444349.9804919,1621444349.9804926,0
EventTypes.KEY_PRESSED,1621444350.248798,1,no_autocompletion_text_1,False,ß,1621444350.2487998,1621444350.2488003,0
EventTypes.KEY_PRESSED,1621444350.383258,1,no_autocompletion_text_1,False,e,1621444350.3832607,1621444350.3832614,0
EventTypes.KEY_PRESSED,1621444350.5080771,1,no_autocompletion_text_1,False,n,1621444350.5080788,1621444350.5080793,0
EventTypes.KEY_PRESSED,1621444350.6496563,1,no_autocompletion_text_1,False, ,1621444350.6496587,1621444350.6496592,0
EventTypes.WORD_TYPED,1621444350.6497507,1,no_autocompletion_text_1,False,Frühlingsmorgen,1621444350.649749,1621444349.1524792,1.497269868850708
EventTypes.KEY_PRESSED,1621444351.5563185,1,no_autocompletion_text_1,False,,1621444351.55632,1621444351.5563204,0
EventTypes.KEY_PRESSED,1621444351.5817964,1,no_autocompletion_text_1,False,F,1621444351.581798,1621444351.5817986,0
EventTypes.KEY_PRESSED,1621444351.8227456,1,no_autocompletion_text_1,False,r,1621444351.8227475,1621444351.8227477,0
EventTypes.KEY_PRESSED,1621444352.367594,1,no_autocompletion_text_1,False,ü,1621444352.3675957,1621444352.3675961,0
EventTypes.KEY_PRESSED,1621444352.5368934,1,no_autocompletion_text_1,False,h,1621444352.5368955,1621444352.5368958,0
EventTypes.KEY_PRESSED,1621444352.6917508,1,no_autocompletion_text_1,False,l,1621444352.6917524,1621444352.6917527,0
EventTypes.KEY_PRESSED,1621444352.9530225,1,no_autocompletion_text_1,False,i,1621444352.9530246,1621444352.953025,0
EventTypes.KEY_PRESSED,1621444353.1042035,1,no_autocompletion_text_1,False,n,1621444353.1042058,1621444353.104206,0
EventTypes.KEY_PRESSED,1621444353.176156,1,no_autocompletion_text_1,False,g,1621444353.1761584,1621444353.1761587,0
EventTypes.KEY_PRESSED,1621444353.3320546,1,no_autocompletion_text_1,False,s,1621444353.3320563,1621444353.3320565,0
EventTypes.KEY_PRESSED,1621444353.5027952,1,no_autocompletion_text_1,False,m,1621444353.5027974,1621444353.5027976,0
EventTypes.KEY_PRESSED,1621444353.81682,1,no_autocompletion_text_1,False,o,1621444353.816822,1621444353.8168223,0
EventTypes.KEY_PRESSED,1621444353.8369927,1,no_autocompletion_text_1,False,r,1621444353.8369951,1621444353.8369954,0
EventTypes.KEY_PRESSED,1621444354.2205014,1,no_autocompletion_text_1,False,g,1621444354.220503,1621444354.220503,0
EventTypes.KEY_PRESSED,1621444354.3845,1,no_autocompletion_text_1,False,e,1621444354.384502,1621444354.3845022,0
EventTypes.KEY_PRESSED,1621444354.543528,1,no_autocompletion_text_1,False,n,1621444354.5435302,1621444354.5435302,0
EventTypes.KEY_PRESSED,1621444355.8504803,1,no_autocompletion_text_1,False,,,1621444355.850482,1621444355.8504825,0
EventTypes.WORD_TYPED,1621444355.8505552,1,no_autocompletion_text_1,False,die,1621444355.8505533,1621444351.581893,4.268660306930542
EventTypes.KEY_PRESSED,1621444355.992344,1,no_autocompletion_text_1,False, ,1621444355.9923453,1621444355.9923456,0
EventTypes.KEY_PRESSED,1621444356.2126818,1,no_autocompletion_text_1,False,d,1621444356.2126834,1621444356.2126837,0
EventTypes.KEY_PRESSED,1621444356.307501,1,no_autocompletion_text_1,False,i,1621444356.307503,1621444356.3075035,0
EventTypes.KEY_PRESSED,1621444356.7346184,1,no_autocompletion_text_1,False,e,1621444356.7346208,1621444356.7346215,0
EventTypes.KEY_PRESSED,1621444356.9131136,1,no_autocompletion_text_1,False, ,1621444356.9131155,1621444356.913116,0
EventTypes.WORD_TYPED,1621444356.913211,1,no_autocompletion_text_1,False,ich,1621444356.9132082,1621444356.2127695,0.7004387378692627
EventTypes.KEY_PRESSED,1621444357.0846725,1,no_autocompletion_text_1,False,i,1621444357.0846746,1621444357.084675,0
EventTypes.KEY_PRESSED,1621444357.1977022,1,no_autocompletion_text_1,False,c,1621444357.1977036,1621444357.197704,0
EventTypes.KEY_PRESSED,1621444357.321702,1,no_autocompletion_text_1,False,h,1621444357.3217044,1621444357.3217049,0
EventTypes.KEY_PRESSED,1621444357.409453,1,no_autocompletion_text_1,False, ,1621444357.4094546,1621444357.4094548,0
EventTypes.WORD_TYPED,1621444357.409529,1,no_autocompletion_text_1,False,mit,1621444357.4095263,1621444357.0847833,0.32474303245544434
EventTypes.KEY_PRESSED,1621444357.8389165,1,no_autocompletion_text_1,False,m,1621444357.8389184,1621444357.838919,0
EventTypes.KEY_PRESSED,1621444357.9880183,1,no_autocompletion_text_1,False,i,1621444357.9880202,1621444357.9880204,0
EventTypes.KEY_PRESSED,1621444358.0667162,1,no_autocompletion_text_1,False,t,1621444358.0667186,1621444358.066719,0
EventTypes.KEY_PRESSED,1621444358.1770768,1,no_autocompletion_text_1,False, ,1621444358.177079,1621444358.1770794,0
EventTypes.WORD_TYPED,1621444358.1772048,1,no_autocompletion_text_1,False,ganzem,1621444358.1772006,1621444357.839017,0.3381836414337158
EventTypes.KEY_PRESSED,1621444358.3796697,1,no_autocompletion_text_1,False,g,1621444358.3796723,1621444358.3796728,0
EventTypes.KEY_PRESSED,1621444358.5507958,1,no_autocompletion_text_1,False,a,1621444358.5507982,1621444358.5507987,0
EventTypes.KEY_PRESSED,1621444358.6744041,1,no_autocompletion_text_1,False,n,1621444358.6744058,1621444358.6744063,0
EventTypes.KEY_PRESSED,1621444359.072671,1,no_autocompletion_text_1,False,z,1621444359.0726733,1621444359.072674,0
EventTypes.KEY_PRESSED,1621444359.1503873,1,no_autocompletion_text_1,False,e,1621444359.1503887,1621444359.1503892,0
EventTypes.KEY_PRESSED,1621444359.3459644,1,no_autocompletion_text_1,False,m,1621444359.345966,1621444359.3459666,0
EventTypes.KEY_PRESSED,1621444359.4349194,1,no_autocompletion_text_1,False, ,1621444359.4349213,1621444359.4349217,0
EventTypes.WORD_TYPED,1621444359.4349957,1,no_autocompletion_text_1,False,Herzen,1621444359.4349935,1621444358.3798091,1.0551843643188477
EventTypes.KEY_PRESSED,1621444359.8370147,1,no_autocompletion_text_1,False,,1621444359.8370168,1621444359.8370175,0
EventTypes.KEY_PRESSED,1621444359.8549807,1,no_autocompletion_text_1,False,H,1621444359.8549826,1621444359.8549829,0
EventTypes.KEY_PRESSED,1621444360.050067,1,no_autocompletion_text_1,False,e,1621444360.0500686,1621444360.050069,0
EventTypes.KEY_PRESSED,1621444360.1875303,1,no_autocompletion_text_1,False,r,1621444360.187532,1621444360.187533,0
EventTypes.KEY_PRESSED,1621444360.4158738,1,no_autocompletion_text_1,False,z,1621444360.4158754,1621444360.4158757,0
EventTypes.KEY_PRESSED,1621444360.5504098,1,no_autocompletion_text_1,False,e,1621444360.5504112,1621444360.5504117,0
EventTypes.KEY_PRESSED,1621444360.691536,1,no_autocompletion_text_1,False,n,1621444360.6915379,1621444360.691538,0
EventTypes.KEY_PRESSED,1621444360.8108885,1,no_autocompletion_text_1,False, ,1621444360.81089,1621444360.8108904,0
EventTypes.WORD_TYPED,1621444360.8109648,1,no_autocompletion_text_1,False,genieße,1621444360.8109627,1621444359.8550646,0.9558980464935303
EventTypes.KEY_PRESSED,1621444361.0619195,1,no_autocompletion_text_1,False,g,1621444361.061922,1621444361.0619228,0
EventTypes.KEY_PRESSED,1621444361.8759215,1,no_autocompletion_text_1,False,e,1621444361.8759232,1621444361.8759234,0
EventTypes.KEY_PRESSED,1621444362.0941176,1,no_autocompletion_text_1,False,n,1621444362.0941193,1621444362.0941198,0
EventTypes.KEY_PRESSED,1621444362.2562795,1,no_autocompletion_text_1,False,i,1621444362.2562814,1621444362.2562819,0
EventTypes.KEY_PRESSED,1621444362.8608568,1,no_autocompletion_text_1,False,e,1621444362.8608587,1621444362.860859,0
EventTypes.KEY_PRESSED,1621444362.965509,1,no_autocompletion_text_1,False,ß,1621444362.9655108,1621444362.965511,0
EventTypes.KEY_PRESSED,1621444363.1691062,1,no_autocompletion_text_1,False,e,1621444363.1691077,1621444363.169108,0
EventTypes.KEY_PRESSED,1621444363.7080855,1,no_autocompletion_text_1,False,.,1621444363.7080872,1621444363.7080874,0
EventTypes.WORD_TYPED,1621444363.708163,1,no_autocompletion_text_1,False,None,1621444363.708161,1621444361.062158,2.646003007888794
EventTypes.SENTENCE_TYPED,1621444363.7081878,1,no_autocompletion_text_1,False,Eine wunderbare Heiterkeit hat meine ganze Seele eingenommen, gleich den süßen Frühlingsmorgen, die ich mit ganzem Herzen genieße.,1621444363.7081864,1621444333.7034009,30.004785537719727
EventTypes.KEY_PRESSED,1621444363.8015287,1,no_autocompletion_text_1,False, ,1621444363.8015301,1621444363.8015304,0
EventTypes.KEY_PRESSED,1621444364.6529472,1,no_autocompletion_text_1,False,,1621444364.6529486,1621444364.652949,0
